TfName,GeneName,Family,UniProt,Source,TaxGroup,Species
MA0689.1.TBX20,TBX20,TBX1-related factors,Q9UMR3,HT-SELEX,vertebrates,Homo sapiens
MA0690.1.TBX21,TBX21,TBrain-related factors,Q9UL17,HT-SELEX,vertebrates,Homo sapiens
MA0090.2.TEAD1,TEAD1,TEF-1-related factors,P28347,HT-SELEX,vertebrates,Homo sapiens
MA0691.1.TFAP4,TFAP4,bHLH-ZIP factors,Q01664,HT-SELEX,vertebrates,Homo sapiens
MA0145.3.TFCP2,TFCP2,CP2-related factors,Q12800,HT-SELEX,vertebrates,Homo sapiens
MA0692.1.TFEB,TFEB,bHLH-ZIP factors,P19484,HT-SELEX,vertebrates,Homo sapiens
MA0693.1.Vdr,Vdr,Thyroid hormone receptor-related factors (NR1),P48281,HT-SELEX,vertebrates,Mus musculus
MA0694.1.ZBTB7B,ZBTB7B,More than 3 adjacent zinc finger factors,O15156,HT-SELEX,vertebrates,Homo sapiens
MA0695.1.ZBTB7C,ZBTB7C,More than 3 adjacent zinc finger factors,A1YPR0,HT-SELEX,vertebrates,Homo sapiens
MA0696.1.ZIC1,ZIC1,More than 3 adjacent zinc finger factors,Q15915,HT-SELEX,vertebrates,Homo sapiens
MA0697.1.ZIC3,ZIC3,More than 3 adjacent zinc finger factors,O60481,HT-SELEX,vertebrates,Homo sapiens
MA0698.1.ZBTB18,ZBTB18,More than 3 adjacent zinc finger factors,Q99592,HT-SELEX,vertebrates,Homo sapiens
MA0699.1.LBX2,LBX2,NK-related factors,Q6XYB7,HT-SELEX,vertebrates,Homo sapiens
MA0700.1.LHX2,LHX2,HD-LIM factors,P50458,HT-SELEX,vertebrates,Homo sapiens
MA0701.1.LHX9,LHX9,HD-LIM factors,Q9NQ69,HT-SELEX,vertebrates,Homo sapiens
MA0702.1.LMX1A,LMX1A,HD-LIM factors,Q8TE12,HT-SELEX,vertebrates,Homo sapiens
MA0703.1.LMX1B,LMX1B,HD-LIM factors,O60663,HT-SELEX,vertebrates,Homo sapiens
MA0704.1.Lhx4,Lhx4,HD-LIM factors,P53776,HT-SELEX,vertebrates,Mus musculus
MA0705.1.Lhx8,Lhx8,HD-LIM factors,O35652,HT-SELEX,vertebrates,Mus musculus
MA0706.1.MEOX2,MEOX2,HOX-related factors,Q6FHY5,HT-SELEX,vertebrates,Homo sapiens
MA0707.1.MNX1,MNX1,HOX-related factors,P50219,HT-SELEX,vertebrates,Homo sapiens
MA0708.1.MSX2,MSX2,NK-related factors,P35548,HT-SELEX,vertebrates,Homo sapiens
MA0709.1.Msx3,Msx3,NK-related factors,P70354,HT-SELEX,vertebrates,Mus musculus
MA0122.2.NKX3-2,NKX3-2,NK-related factors,P78367,HT-SELEX,vertebrates,Homo sapiens
MA0710.1.NOTO,NOTO,NK-related factors,A8MTQ0,HT-SELEX,vertebrates,Homo sapiens
MA0124.2.Nkx3-1,Nkx3-1,NK-related factors,P97436,HT-SELEX,vertebrates,Mus musculus
MA0711.1.OTX1,OTX1,Paired-related HD factors,P32242,HT-SELEX,vertebrates,Homo sapiens
MA0712.1.OTX2,OTX2,Paired-related HD factors,P32243,HT-SELEX,vertebrates,Homo sapiens
MA0132.2.PDX1,PDX1,HOX-related factors,P52945,HT-SELEX,vertebrates,Homo sapiens
MA0713.1.PHOX2A,PHOX2A,Paired-related HD factors,O14813,HT-SELEX,vertebrates,Homo sapiens
MA0714.1.PITX3,PITX3,Paired-related HD factors,O75364,HT-SELEX,vertebrates,Homo sapiens
MA0715.1.PROP1,PROP1,Paired-related HD factors,O75360,HT-SELEX,vertebrates,Homo sapiens
MA0716.1.PRRX1,PRRX1,Paired-related HD factors,P54821,HT-SELEX,vertebrates,Homo sapiens
MA0717.1.RAX2,RAX2,Paired-related HD factors,Q96IS3,HT-SELEX,vertebrates,Homo sapiens
MA0718.1.RAX,RAX,Paired-related HD factors,Q9Y2V3,HT-SELEX,vertebrates,Homo sapiens
MA0719.1.RHOXF1,RHOXF1,Paired-related HD factors,Q8NHV9,HT-SELEX,vertebrates,Homo sapiens
MA0720.1.Shox2,Shox2,Paired-related HD factors,P70390,HT-SELEX,vertebrates,Mus musculus
MA0721.1.UNCX,UNCX,Paired-related HD factors,A6NJT0,HT-SELEX,vertebrates,Homo sapiens
MA0722.1.VAX1,VAX1,NK-related factors,Q5SQQ9,HT-SELEX,vertebrates,Homo sapiens
MA0723.1.VAX2,VAX2,NK-related factors,Q9UIW0,HT-SELEX,vertebrates,Homo sapiens
MA0724.1.VENTX,VENTX,NK-related factors,O95231,HT-SELEX,vertebrates,Homo sapiens
MA0725.1.VSX1,VSX1,Paired-related HD factors,Q9NZR4,HT-SELEX,vertebrates,Homo sapiens
MA0726.1.VSX2,VSX2,Paired-related HD factors,P58304,HT-SELEX,vertebrates,Homo sapiens
MA0112.3.ESR1,ESR1,Steroid hormone receptors (NR3),P03372,HT-SELEX,vertebrates,Homo sapiens
MA0141.3.ESRRB,ESRRB,Steroid hormone receptors (NR3),O95718,HT-SELEX,vertebrates,Homo sapiens
MA0592.2.Esrra,Esrra,Steroid hormone receptors (NR3),O08580,HT-SELEX,vertebrates,Mus musculus
MA0114.3.Hnf4a,Hnf4a,RXR-related receptors (NR2),P49698,HT-SELEX,vertebrates,Mus musculus
MA0017.2.NR2F1,NR2F1,RXR-related receptors (NR2),P10589,HT-SELEX,vertebrates,Homo sapiens
MA0113.3.NR3C1,NR3C1,Steroid hormone receptors (NR3),P04150,HT-SELEX,vertebrates,Homo sapiens
MA0727.1.NR3C2,NR3C2,Steroid hormone receptors (NR3),P08235,HT-SELEX,vertebrates,Homo sapiens
MA0728.1.Nr2f6(var.2),Nr2f6(var.2),RXR-related receptors (NR2),P43136,HT-SELEX,vertebrates,Mus musculus
MA0729.1.RARA,RARA,Thyroid hormone receptor-related factors (NR1),P10276,HT-SELEX,vertebrates,Homo sapiens
MA0730.1.RARA(var.2),RARA(var.2),Thyroid hormone receptor-related factors (NR1),P10276,HT-SELEX,vertebrates,Homo sapiens
MA0731.1.BCL6B,BCL6B,More than 3 adjacent zinc finger factors,A8KA13,HT-SELEX,vertebrates,Homo sapiens
MA0472.2.EGR2,EGR2,Three-zinc finger Krüppel-related factors,P11161,HT-SELEX,vertebrates,Homo sapiens
MA0732.1.EGR3,EGR3,Three-zinc finger Krüppel-related factors,Q06889,HT-SELEX,vertebrates,Homo sapiens
MA0733.1.EGR4,EGR4,Three-zinc finger Krüppel-related factors,Q05215,HT-SELEX,vertebrates,Homo sapiens
MA0734.1.GLI2,GLI2,More than 3 adjacent zinc finger factors,P10070,HT-SELEX,vertebrates,Homo sapiens
MA0735.1.GLIS1,GLIS1,More than 3 adjacent zinc finger factors,Q8NBF1,HT-SELEX,vertebrates,Homo sapiens
MA0736.1.GLIS2,GLIS2,More than 3 adjacent zinc finger factors,Q9BZE0,HT-SELEX,vertebrates,Homo sapiens
MA0737.1.GLIS3,GLIS3,More than 3 adjacent zinc finger factors,Q8NEA6,HT-SELEX,vertebrates,Homo sapiens
MA0738.1.HIC2,HIC2,Factors with multiple dispersed zinc fingers,Q96JB3,HT-SELEX,vertebrates,Homo sapiens
MA0739.1.Hic1,Hic1,Factors with multiple dispersed zinc fingers,Q9R1Y5,HT-SELEX,vertebrates,Mus musculus
MA0740.1.KLF14,KLF14,Three-zinc finger Krüppel-related factors,Q8TD94,HT-SELEX,vertebrates,Homo sapiens
MA0741.1.KLF16,KLF16,Three-zinc finger Krüppel-related factors,Q9BXK1,HT-SELEX,vertebrates,Homo sapiens
MA0742.1.Klf12,Klf12,Three-zinc finger Krüppel-related factors,O35738,HT-SELEX,vertebrates,Mus musculus
MA0743.1.SCRT1,SCRT1,More than 3 adjacent zinc finger factors,Q9BWW7,HT-SELEX,vertebrates,Homo sapiens
MA0744.1.SCRT2,SCRT2,More than 3 adjacent zinc finger factors,Q9NQ03,HT-SELEX,vertebrates,Homo sapiens
MA0745.1.SNAI2,SNAI2,More than 3 adjacent zinc finger factors,O43623,HT-SELEX,vertebrates,Homo sapiens
MA0746.1.SP3,SP3,Three-zinc finger Krüppel-related factors,Q02447,HT-SELEX,vertebrates,Homo sapiens
MA0747.1.SP8,SP8,Three-zinc finger Krüppel-related factors,Q8IXZ3,HT-SELEX,vertebrates,Homo sapiens
MA0748.1.YY2,YY2,More than 3 adjacent zinc finger factors,O15391,HT-SELEX,vertebrates,Homo sapiens
MA0749.1.ZBED1,ZBED1,BED zinc finger factors,O96006,HT-SELEX,vertebrates,Homo sapiens
MA0750.1.ZBTB7A,ZBTB7A,More than 3 adjacent zinc finger factors,O95365,HT-SELEX,vertebrates,Homo sapiens
MA0751.1.ZIC4,ZIC4,More than 3 adjacent zinc finger factors,Q8N9L1,HT-SELEX,vertebrates,Homo sapiens
MA0088.2.ZNF143,ZNF143,More than 3 adjacent zinc finger factors,P52747,HT-SELEX,vertebrates,Homo sapiens
MA0752.1.ZNF410,ZNF410,More than 3 adjacent zinc finger factors,Q86VK4,HT-SELEX,vertebrates,Homo sapiens
MA0753.1.ZNF740,ZNF740,Other factors with up to three adjacent zinc fingers,Q8NDX6,HT-SELEX,vertebrates,Homo sapiens
MA0754.1.CUX1,CUX1,HD-CUT factors,P39880,HT-SELEX,vertebrates,Homo sapiens
MA0755.1.CUX2,CUX2,HD-CUT factors,O14529,HT-SELEX,vertebrates,Homo sapiens
MA0756.1.ONECUT2,ONECUT2,HD-CUT factors,O95948,HT-SELEX,vertebrates,Homo sapiens
MA0757.1.ONECUT3,ONECUT3,HD-CUT factors,O60422,HT-SELEX,vertebrates,Homo sapiens
MA0469.2.E2F3,E2F3,E2F-related factors,O00716,HT-SELEX,vertebrates,Homo sapiens
MA0758.1.E2F7,E2F7,E2F-related factors,Q96AV8,HT-SELEX,vertebrates,Homo sapiens
MA0473.2.ELF1,ELF1,Ets-related factors,P32519,HT-SELEX,vertebrates,Homo sapiens
MA0759.1.ELK3,ELK3,Ets-related factors,P41970,HT-SELEX,vertebrates,Homo sapiens
MA0760.1.ERF,ERF,Ets-related factors,P50548,HT-SELEX,vertebrates,Homo sapiens
MA0474.2.ERG,ERG,Ets-related factors,P11308,HT-SELEX,vertebrates,Homo sapiens
MA0098.3.ETS1,ETS1,Ets-related factors,P14921,HT-SELEX,vertebrates,Homo sapiens
MA0761.1.ETV1,ETV1,Ets-related factors,P50549,HT-SELEX,vertebrates,Homo sapiens
MA0762.1.ETV2,ETV2,Ets-related factors,Q3KNT2,HT-SELEX,vertebrates,Homo sapiens
MA0763.1.ETV3,ETV3,Ets-related factors,P41162,HT-SELEX,vertebrates,Homo sapiens
MA0764.1.ETV4,ETV4,Ets-related factors,P43268,HT-SELEX,vertebrates,Homo sapiens
MA0765.1.ETV5,ETV5,Ets-related factors,P41161,HT-SELEX,vertebrates,Homo sapiens
MA0156.2.FEV,FEV,Ets-related factors,Q99581,HT-SELEX,vertebrates,Homo sapiens
MA0766.1.GATA5,GATA5,GATA-type zinc fingers,Q9BWX5,HT-SELEX,vertebrates,Homo sapiens
MA0767.1.GCM2,GCM2,GCM factors,O75603,HT-SELEX,vertebrates,Homo sapiens
MA0768.1.LEF1,LEF1,TCF-7-related factors,Q9UJU2,HT-SELEX,vertebrates,Homo sapiens
MA0769.1.Tcf7,Tcf7,TCF-7-related factors,Q00417,HT-SELEX,vertebrates,Mus musculus
MA0770.1.HSF2,HSF2,HSF factors,Q03933,HT-SELEX,vertebrates,Homo sapiens
MA0771.1.HSF4,HSF4,HSF factors,Q9ULV5,HT-SELEX,vertebrates,Homo sapiens
MA0772.1.IRF7,IRF7,Interferon-regulatory factors,Q92985,HT-SELEX,vertebrates,Homo sapiens
MA0052.3.MEF2A,MEF2A,Regulators of differentiation,Q02078,HT-SELEX,vertebrates,Homo sapiens
MA0773.1.MEF2D,MEF2D,Regulators of differentiation,Q05BX2,HT-SELEX,vertebrates,Homo sapiens
MA0498.2.MEIS1,MEIS1,TALE-type homeo domain factors,O00470,HT-SELEX,vertebrates,Homo sapiens
MA0774.1.MEIS2,MEIS2,TALE-type homeo domain factors,O14770,HT-SELEX,vertebrates,Homo sapiens
MA0775.1.MEIS3,MEIS3,TALE-type homeo domain factors,Q99687,HT-SELEX,vertebrates,Homo sapiens
MA0776.1.MYBL1,MYBL1,Myb/SANT domain factors,P10243,HT-SELEX,vertebrates,Homo sapiens
MA0777.1.MYBL2,MYBL2,Myb/SANT domain factors,P10244,HT-SELEX,vertebrates,Homo sapiens
MA0105.4.NFKB1,NFKB1,NF-kappaB-related factors,P19838,HT-SELEX,vertebrates,Homo sapiens
MA0778.1.NFKB2,NFKB2,NF-kappaB-related factors,Q00653,HT-SELEX,vertebrates,Homo sapiens
MA0779.1.PAX1,PAX1,Paired domain only,P15863,HT-SELEX,vertebrates,Homo sapiens
MA0780.1.PAX3,PAX3,Paired plus homeo domain,P23760,HT-SELEX,vertebrates,Homo sapiens
MA0781.1.PAX9,PAX9,Paired domain only,P55771,HT-SELEX,vertebrates,Homo sapiens
MA0782.1.PKNOX1,PKNOX1,TALE-type homeo domain factors,P55347,HT-SELEX,vertebrates,Homo sapiens
MA0783.1.PKNOX2,PKNOX2,TALE-type homeo domain factors,Q96KN3,HT-SELEX,vertebrates,Homo sapiens
MA0784.1.POU1F1,POU1F1,POU domain factors,P28069,HT-SELEX,vertebrates,Homo sapiens
MA0785.1.POU2F1,POU2F1,POU domain factors,P14859,HT-SELEX,vertebrates,Homo sapiens
MA0786.1.POU3F1,POU3F1,POU domain factors,Q03052,HT-SELEX,vertebrates,Homo sapiens
MA0787.1.POU3F2,POU3F2,POU domain factors,P20265,HT-SELEX,vertebrates,Homo sapiens
MA0788.1.POU3F3,POU3F3,POU domain factors,P20264,HT-SELEX,vertebrates,Homo sapiens
MA0789.1.POU3F4,POU3F4,POU domain factors,P49335,HT-SELEX,vertebrates,Homo sapiens
MA0790.1.POU4F1,POU4F1,POU domain factors,Q01851,HT-SELEX,vertebrates,Homo sapiens
MA0791.1.POU4F3,POU4F3,POU domain factors,Q15319,HT-SELEX,vertebrates,Homo sapiens
MA0792.1.POU5F1B,POU5F1B,POU domain factors,Q06416,HT-SELEX,vertebrates,Homo sapiens
MA0793.1.POU6F2,POU6F2,POU domain factors,P78424,HT-SELEX,vertebrates,Homo sapiens
MA0794.1.PROX1,PROX1,HD-PROS factors,Q92786,HT-SELEX,vertebrates,Homo sapiens
MA0600.2.RFX2,RFX2,RFX-related factors,P48378,HT-SELEX,vertebrates,Homo sapiens
MA0795.1.SMAD3,SMAD3,SMAD factors,P84022,HT-SELEX,vertebrates,Homo sapiens
MA0796.1.TGIF1,TGIF1,TALE-type homeo domain factors,Q15583,HT-SELEX,vertebrates,Homo sapiens
MA0797.1.TGIF2,TGIF2,TALE-type homeo domain factors,Q9GZN2,HT-SELEX,vertebrates,Homo sapiens
MA0798.1.RFX3,RFX3,RFX-related factors,P48380,HT-SELEX,vertebrates,Homo sapiens
MA0799.1.RFX4,RFX4,RFX-related factors,Q33E94,HT-SELEX,vertebrates,Homo sapiens
MA0510.2.RFX5,RFX5,RFX-related factors,P48382,HT-SELEX,vertebrates,Homo sapiens
MA0511.2.RUNX2,RUNX2,Runt-related factors,Q13950,HT-SELEX,vertebrates,Homo sapiens
MA0800.1.EOMES,EOMES,TBrain-related factors,O95936,HT-SELEX,vertebrates,Homo sapiens
MA0801.1.MGA,MGA,TBX6-related factors,Q8IWI9,HT-SELEX,vertebrates,Homo sapiens
MA0802.1.TBR1,TBR1,TBrain-related factors,Q16650,HT-SELEX,vertebrates,Homo sapiens
MA0803.1.TBX15,TBX15,TBX1-related factors,Q96SF7,HT-SELEX,vertebrates,Homo sapiens
MA0804.1.TBX19,TBX19,Brachyury-related factors,O60806,HT-SELEX,vertebrates,Homo sapiens
MA0805.1.TBX1,TBX1,TBX1-related factors,O43435,HT-SELEX,vertebrates,Homo sapiens
MA0806.1.TBX4,TBX4,TBX2-related factors,P57082,HT-SELEX,vertebrates,Homo sapiens
MA0807.1.TBX5,TBX5,TBX2-related factors,Q99593,HT-SELEX,vertebrates,Homo sapiens
MA0808.1.TEAD3,TEAD3,TEF-1-related factors,Q99594,HT-SELEX,vertebrates,Homo sapiens
MA0809.1.TEAD4,TEAD4,TEF-1-related factors,Q15561,HT-SELEX,vertebrates,Homo sapiens
MA0810.1.TFAP2A(var.2),TFAP2A(var.2),AP-2,P05549,HT-SELEX,vertebrates,Homo sapiens
MA0003.3.TFAP2A,TFAP2A,AP-2,P05549,HT-SELEX,vertebrates,Homo sapiens
MA0811.1.TFAP2B,TFAP2B,AP-2,Q92481,HT-SELEX,vertebrates,Homo sapiens
MA0812.1.TFAP2B(var.2),TFAP2B(var.2),AP-2,Q92481,HT-SELEX,vertebrates,Homo sapiens
MA0813.1.TFAP2B(var.3),TFAP2B(var.3),AP-2,Q92481,HT-SELEX,vertebrates,Homo sapiens
MA0524.2.TFAP2C,TFAP2C,AP-2,Q92754,HT-SELEX,vertebrates,Homo sapiens
MA0814.1.TFAP2C(var.2),TFAP2C(var.2),AP-2,Q92754,HT-SELEX,vertebrates,Homo sapiens
MA0815.1.TFAP2C(var.3),TFAP2C(var.3),AP-2,Q92754,HT-SELEX,vertebrates,Homo sapiens
MA0816.1.Ascl2,Ascl2,MyoD / ASC-related factors,O35885,HT-SELEX,vertebrates,Mus musculus
MA0461.2.Atoh1,Atoh1,Tal-related factors,P48985,HT-SELEX,vertebrates,Mus musculus
MA0464.2.BHLHE40,BHLHE40,Hairy-related factors,O14503,HT-SELEX,vertebrates,Homo sapiens
MA0817.1.BHLHE23,BHLHE23,Tal-related factors,Q8NDY6,HT-SELEX,vertebrates,Homo sapiens
MA0818.1.BHLHE22,BHLHE22,Tal-related factors,Q8NFJ8,HT-SELEX,vertebrates,Homo sapiens
MA0819.1.CLOCK,CLOCK,PAS domain factors,O15516,HT-SELEX,vertebrates,Homo sapiens
MA0820.1.FIGLA,FIGLA,Tal-related factors,Q6QHK4,HT-SELEX,vertebrates,Homo sapiens
MA0821.1.HES5,HES5,Hairy-related factors,Q5TA89,HT-SELEX,vertebrates,Homo sapiens
MA0822.1.HES7,HES7,Hairy-related factors,Q9BYE0,HT-SELEX,vertebrates,Homo sapiens
MA0823.1.HEY1,HEY1,Hairy-related factors,Q9Y5J3,HT-SELEX,vertebrates,Homo sapiens
MA0058.3.MAX,MAX,bHLH-ZIP factors,P61244,HT-SELEX,vertebrates,Homo sapiens
MA0825.1.MNT,MNT,bHLH-ZIP factors,Q99583,HT-SELEX,vertebrates,Homo sapiens
MA0826.1.OLIG1,OLIG1,Tal-related factors,Q8TAK6,HT-SELEX,vertebrates,Homo sapiens
MA0827.1.OLIG3,OLIG3,Tal-related factors,Q7RTU3,HT-SELEX,vertebrates,Homo sapiens
MA0828.1.SREBF2(var.2),SREBF2(var.2),bHLH-ZIP factors,Q12772,HT-SELEX,vertebrates,Homo sapiens
MA0829.1.Srebf1(var.2),Srebf1(var.2),bHLH-ZIP factors,Q9WTN3,HT-SELEX,vertebrates,Mus musculus
MA0522.2.TCF3,TCF3,E2A-related factors,P15923,HT-SELEX,vertebrates,Homo sapiens
MA0830.1.TCF4,TCF4,E2A-related factors,P15884,HT-SELEX,vertebrates,Homo sapiens
MA0831.1.TFE3,TFE3,bHLH-ZIP factors,P19532,HT-SELEX,vertebrates,Homo sapiens
MA0832.1.Tcf21,Tcf21,Tal-related factors,O35437,HT-SELEX,vertebrates,Mus musculus
MA0833.1.ATF4,ATF4,ATF-4-related factors,P18848,HT-SELEX,vertebrates,Homo sapiens
MA0834.1.ATF7,ATF7,Jun-related factors,P17544,HT-SELEX,vertebrates,Homo sapiens
MA0466.2.CEBPB,CEBPB,C/EBP-related factors,P17676,HT-SELEX,vertebrates,Homo sapiens
MA0836.1.CEBPD,CEBPD,C/EBP-related factors,P49716,HT-SELEX,vertebrates,Homo sapiens
MA0837.1.CEBPE,CEBPE,C/EBP-related factors,Q15744,HT-SELEX,vertebrates,Homo sapiens
MA0838.1.CEBPG,CEBPG,C/EBP-related factors,P53567,HT-SELEX,vertebrates,Homo sapiens
MA0839.1.CREB3L1,CREB3L1,CREB-related factors,Q96BA8,HT-SELEX,vertebrates,Homo sapiens
MA0840.1.Creb5,Creb5,CREB-related factors,Q8K1L0,HT-SELEX,vertebrates,Mus musculus
MA0117.2.Mafb,Mafb,Maf-related factors,P54841,HT-SELEX,vertebrates,Mus musculus
MA0841.1.NFE2,NFE2,Jun-related factors,Q16621,HT-SELEX,vertebrates,Homo sapiens
MA0842.1.NRL,NRL,Maf-related factors,P54845,HT-SELEX,vertebrates,Homo sapiens
MA0843.1.TEF,TEF,TEF-1-related factors,Q10587,HT-SELEX,vertebrates,Homo sapiens
MA0844.1.XBP1,XBP1,XBP-1-related factors,P17861,HT-SELEX,vertebrates,Homo sapiens
MA0845.1.FOXB1,FOXB1,Forkhead box (FOX) factors,Q99853,HT-SELEX,vertebrates,Homo sapiens
MA0032.2.FOXC1,FOXC1,Forkhead box (FOX) factors,Q12948,HT-SELEX,vertebrates,Homo sapiens
MA0846.1.FOXC2,FOXC2,Forkhead box (FOX) factors,Q99958,HT-SELEX,vertebrates,Homo sapiens
MA0847.1.FOXD2,FOXD2,Forkhead box (FOX) factors,O60548,HT-SELEX,vertebrates,Homo sapiens
MA0848.1.FOXO4,FOXO4,Forkhead box (FOX) factors,P98177,HT-SELEX,vertebrates,Homo sapiens
MA0849.1.FOXO6,FOXO6,Forkhead box (FOX) factors,A8MYZ6,HT-SELEX,vertebrates,Homo sapiens
MA0850.1.FOXP3,FOXP3,Forkhead box (FOX) factors,B7ZLG1,HT-SELEX,vertebrates,Homo sapiens
MA0851.1.Foxj3,Foxj3,Forkhead box (FOX) factors,Q8BUR3,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0852.1.Foxk1,Foxk1,Forkhead box (FOX) factors,P42128,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0853.1.Alx4,Alx4,Paired-related HD factors,O35137,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0854.1.Alx1,Alx1,Paired-related HD factors,Q8C8B0,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0855.1.RXRB,RXRB,RXR-related receptors (NR2),P28702,HT-SELEX,vertebrates,Homo sapiens
MA0856.1.RXRG,RXRG,RXR-related receptors (NR2),P48443,HT-SELEX,vertebrates,Homo sapiens
MA0857.1.Rarb,Rarb,Thyroid hormone receptor-related factors (NR1),P22605,HT-SELEX,vertebrates,Mus musculus
MA0858.1.Rarb(var.2),Rarb(var.2),Thyroid hormone receptor-related factors (NR1),P22605,HT-SELEX,vertebrates,Mus musculus
MA0859.1.Rarg,Rarg,Thyroid hormone receptor-related factors (NR1),P18911,HT-SELEX,vertebrates,Mus musculus
MA0860.1.Rarg(var.2),Rarg(var.2),Thyroid hormone receptor-related factors (NR1),P18911,HT-SELEX,vertebrates,Mus musculus
MA0525.2.TP63,TP63,p53-related factors,Q9H3D4,HT-SELEX,vertebrates,Homo sapiens
MA0106.3.TP53,TP53,p53-related factors,P04637,HT-SELEX,vertebrates,Homo sapiens
MA0861.1.TP73,TP73,p53-related factors,O15350,HT-SELEX,vertebrates,Homo sapiens
MA0862.1.GMEB2,GMEB2,GMEB,Q9UKD1,HT-SELEX,vertebrates,Homo sapiens
MA0863.1.MTF1,MTF1,More than 3 adjacent zinc finger factors,Q14872,HT-SELEX,vertebrates,Homo sapiens
MA0024.3.E2F1,E2F1,E2F-related factors,Q01094,HT-SELEX,vertebrates,Homo sapiens
MA0864.1.E2F2,E2F2,E2F-related factors,Q14209,HT-SELEX,vertebrates,Homo sapiens
MA0865.1.E2F8,E2F8,E2F-related factors,A0AVK6,HT-SELEX,vertebrates,Homo sapiens
MA0866.1.SOX21,SOX21,SOX-related factors,Q9Y651,HT-SELEX,vertebrates,Homo sapiens
MA0867.1.SOX4,SOX4,SOX-related factors,Q06945,HT-SELEX,vertebrates,Homo sapiens
MA0868.1.SOX8,SOX8,SOX-related factors,P57073,HT-SELEX,vertebrates,Homo sapiens
MA0869.1.Sox11,Sox11,SOX-related factors,Q7M6Y2,HT-SELEX,vertebrates,Mus musculus
MA0870.1.Sox1,Sox1,SOX-related factors,P53783,HT-SELEX,vertebrates,Mus musculus
MA0871.1.TFEC,TFEC,bHLH-ZIP factors,O14948,HT-SELEX,vertebrates,Homo sapiens
MA0872.1.TFAP2A(var.3),TFAP2A(var.3),AP-2,P05549,HT-SELEX,vertebrates,Homo sapiens
MA0028.2.ELK1,ELK1,Ets-related factors,P19419,HT-SELEX,vertebrates,Homo sapiens
MA0873.1.HOXD12,HOXD12,HOX-related factors,P35452,HT-SELEX,vertebrates,Homo sapiens
MA0874.1.Arx,Arx,Paired-related HD factors,O35085,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0875.1.BARX1,BARX1,NK-related factors,Q9HBU1,HT-SELEX,vertebrates,Homo sapiens
MA0876.1.BSX,BSX,NK-related factors,Q3C1V8,HT-SELEX,vertebrates,Homo sapiens
MA0877.1.Barhl1,Barhl1,NK-related factors,P63157,HT-SELEX,vertebrates,Mus musculus
MA0878.1.CDX1,CDX1,HOX-related factors,P47902,HT-SELEX,vertebrates,Homo sapiens
MA0879.1.Dlx1,Dlx1,NK-related factors,Q64317,PBM,vertebrates,Mus musculus
MA0880.1.Dlx3,Dlx3,NK-related factors,Q64205,PBM,vertebrates,Mus musculus
MA0881.1.Dlx4,Dlx4,NK-related factors,P70436,PBM,vertebrates,Mus musculus
MA0882.1.DLX6,DLX6,NK-related factors,P56179,HT-SELEX,vertebrates,Homo sapiens
MA0883.1.Dmbx1,Dmbx1,Paired-related HD factors,Q91ZK4,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0884.1.DUXA,DUXA,Paired-related HD factors,A6NLW8,HT-SELEX,vertebrates,Homo sapiens
MA0885.1.Dlx2,Dlx2,NK-related factors,P40764,HT-SELEX,vertebrates,Mus musculus
MA0886.1.EMX2,EMX2,NK-related factors,Q04743,HT-SELEX,vertebrates,Homo sapiens
MA0887.1.EVX1,EVX1,HOX-related factors,P49640,HT-SELEX,vertebrates,Homo sapiens
MA0888.1.EVX2,EVX2,HOX-related factors,Q03828,HT-SELEX,vertebrates,Homo sapiens
MA0889.1.GBX1,GBX1,HOX-related factors,Q14549,HT-SELEX,vertebrates,Homo sapiens
MA0890.1.GBX2,GBX2,HOX-related factors,P52951,HT-SELEX,vertebrates,Homo sapiens
MA0891.1.GSC2,GSC2,Paired-related HD factors,O15499,HT-SELEX,vertebrates,Homo sapiens
MA0892.1.GSX1,GSX1,HOX-related factors,A4IFQ3,HT-SELEX,vertebrates,Homo sapiens
MA0893.1.GSX2,GSX2,HOX-related factors,Q9BZM3,HT-SELEX,vertebrates,Homo sapiens
MA0894.1.HESX1,HESX1,Paired-related HD factors,Q9UBX0,HT-SELEX,vertebrates,Homo sapiens
MA0895.1.HMBOX1,HMBOX1,POU domain factors,Q6NT76,HT-SELEX,vertebrates,Homo sapiens
MA0896.1.Hmx1,Hmx1,NK-related factors,O70218,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0897.1.Hmx2,Hmx2,NK-related factors,P43687,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0898.1.Hmx3,Hmx3,NK-related factors,P42581,universal protein binding microarray (PBM),vertebrates,Mus musculus
MA0899.1.HOXA10,HOXA10,HOX-related factors,P31260,HT-SELEX,vertebrates,Homo sapiens
MA0900.1.HOXA2,HOXA2,HOX-related factors,O43364,HT-SELEX,vertebrates,Homo sapiens
MA0901.1.HOXB13,HOXB13,HOX-related factors,Q92826,HT-SELEX,vertebrates,Homo sapiens
MA0902.1.HOXB2,HOXB2,HOX-related factors,P14652,HT-SELEX,vertebrates,Homo sapiens
